item_id,order_id,product_id,quantity,unit_price,discount_percent
1604,538,47,2,31434.64,69.53
1605,538,363,1,32936.81,52.53
1606,539,232,2,42002.59,27.85
1607,539,77,2,38179.53,31.16
1608,539,151,5,25505.21,87.18
1609,540,27,2,48593.33,47.02
1610,540,294,4,2329.68,23.62
1611,540,336,2,18085.73,7.7
1612,540,401,1,40656.08,78.31
1613,540,402,5,22227.22,46.25
1614,541,371,5,2297.49,24.56
1615,541,92,1,39447.15,17.18
1616,541,79,3,20803.36,2.07
1617,542,459,1,43685.97,84.65
1618,542,30,2,30930.13,83.43
1619,542,202,5,15477.66,46.24
1620,542,70,4,33850.51,10.99
1621,542,86,2,22909.97,60.6
1622,543,35,4,10640.58,28.72
1623,544,410,5,18019.69,40.39
1624,544,251,5,25042.93,64.74
1625,544,347,5,29519.74,60.55
1626,544,387,4,31897.06,52.35
1627,544,203,4,37315.64,85.79
1628,545,413,2,38365.42,99.47
1629,545,19,3,29364.61,90.42
1630,546,193,3,14822.38,75.03
1631,546,154,2,30863.37,63.85
1632,546,192,2,20330.29,59.04
1633,546,13,2,22740.4,30.2
1634,547,73,2,28563.93,25.29
1635,547,9,4,48204.91,46.52
1636,548,238,4,27372.66,24.54
1637,548,67,2,41772.48,92.27
1638,549,192,4,20330.29,88.7
1639,549,28,4,22736.92,29.4
1640,549,180,5,8871.86,4.05
1641,550,35,3,10640.58,16.59
1642,550,181,1,37475.26,71.11
1643,550,170,3,14452.75,50.95
1644,550,100,5,6311.3,44.84
1645,551,409,3,44244.16,28.49
1646,551,314,1,8493.63,58.56
1647,551,236,4,34273.85,43.34
1648,552,19,5,29364.61,99.86
1649,552,342,2,5249.76,37.79
1650,552,400,4,31551.85,63.52
1651,552,281,2,35447.52,91.5
1652,552,374,1,45801.15,27.58
1653,553,22,-3,42379.01,13.29
1654,553,23,4,28747.59,41.76
1655,554,219,5,48617.28,91.61
1656,554,281,1,35447.52,16.34
1657,555,136,4,17075.61,21.91
1658,556,474,4,45909.75,66.94
1659,556,345,3,31441.19,97.95
1660,557,490,5,28644.92,81.44
1661,557,133,3,31985.66,32.65
1662,557,296,2,8090.77,83.54
1663,557,286,5,40633.62,27.9
1664,558,399,1,49130.11,27.22
1665,558,460,5,28373.04,97.28
1666,558,126,4,43423.76,59.17
1667,558,116,3,42656.03,14.8
1668,558,418,2,8860.28,21.9
1669,559,238,2,27372.66,69.74
1670,559,464,5,16641.55,74.25
1671,560,291,2,14842.07,48.12
1672,560,170,1,14452.75,92.61
1673,560,154,1,30863.37,81.51
1674,560,42,2,12241.49,97.84
1675,561,481,3,40273.77,87.91
1676,561,190,4,47706.34,39.63
1677,561,61,2,7157.28,84.95
1678,562,125,2,17291.29,59.8
1679,562,313,5,11104.42,8.29
1680,562,412,1,1562.24,73.74
1681,563,277,4,34795.09,93.44
1682,563,220,2,7545.96,0.21
1683,564,17,3,34372.37,36.68
1684,564,69,3,40471.28,8.75
1685,565,458,3,19928.01,99.63
1686,565,159,1,26259.19,61.44
1687,566,405,4,8723.08,49.04
1688,566,88,3,30779.0,61.54
1689,567,37,1,35213.2,85.24
1690,567,426,2,28142.67,69.99
1691,567,314,1,8493.63,22.38
1692,567,146,3,5464.1,85.22
1693,567,71,2,37451.97,81.03
1694,568,488,3,34069.71,81.46
1695,568,261,4,39199.05,23.51
1696,568,157,3,31500.1,21.05
1697,569,77,1,38179.53,87.51
1698,569,361,2,47676.06,44.89
1699,569,80,2,4172.11,28.25
1700,569,19,3,29364.61,57.93
1701,570,223,5,10246.5,30.25
1702,570,210,2,11560.24,65.62
1703,570,63,3,39603.93,19.15
1704,570,477,1,17278.03,84.11
1705,571,200,4,22329.59,96.66
1706,571,96,3,22938.21,81.58
1707,571,417,4,47383.18,95.81
1708,572,445,2,10426.95,41.58
1709,572,359,4,25614.1,33.46
1710,572,95,1,9195.67,24.0
1711,572,4,5,39945.84,27.79
1712,572,446,2,15486.83,41.79
1713,573,324,3,16172.63,80.02
1714,574,173,4,29382.84,96.93
1715,574,2,2,10875.97,33.25
1716,574,54,5,16144.19,39.07
1717,575,303,1,19687.95,71.91
1718,575,314,5,8493.63,99.68
1719,575,475,4,25305.81,33.26
1720,575,101,4,44742.41,96.51
1721,575,223,1,10246.5,87.82
1722,576,469,2,32313.19,83.48
1723,576,453,2,19800.74,30.03
1724,576,312,1,24486.11,66.84
1725,576,293,5,23860.51,26.54
1726,577,118,4,27154.35,0.23
1727,577,21,1,17647.14,80.24
1728,577,114,3,25935.49,89.95
1729,577,488,-4,34069.71,86.85
1730,577,421,3,40140.98,66.33
1731,578,298,5,30743.94,11.59
1732,578,110,2,38947.92,38.9
1733,578,274,3,15302.43,65.61
1734,578,339,1,3989.14,7.97
1735,579,485,1,24138.75,93.11
1736,579,246,3,12124.34,29.23
1737,580,213,4,29737.81,16.39
1738,580,83,1,30805.88,28.88
1739,580,464,5,16641.55,63.9
1740,581,80,1,4172.11,0.33
1741,582,34,3,49223.84,11.34
1742,582,399,4,49130.11,50.05
1743,583,239,5,42350.2,8.33
1744,583,262,1,47063.03,38.79
1745,583,63,2,39603.93,25.03
1746,583,247,1,4043.06,62.03
1747,583,343,1,40687.06,16.23
1748,584,83,5,30805.88,99.11
1749,584,268,-3,27755.57,85.35
1750,584,418,4,8860.28,51.24
1751,585,109,4,33936.63,74.77
1752,585,86,1,22909.97,74.47
1753,585,98,4,40788.76,45.79
1754,585,318,3,17493.99,19.91
1755,586,19,4,29364.61,57.09
1756,587,341,3,3634.33,41.55
1757,588,497,3,43388.14,8.52
1758,589,305,5,5981.3,11.65
1759,590,243,5,27627.01,72.59
1760,590,254,3,34252.99,81.08
1761,591,126,4,43423.76,85.87
1762,591,160,1,28671.26,66.48
1763,591,275,2,43123.7,81.57
1764,592,144,4,2528.04,97.51
1765,592,175,3,35896.17,30.84
1766,593,209,3,48926.69,71.18
1767,593,12,2,27462.99,60.29
1768,593,14,1,32770.18,9.52
1769,594,394,1,35264.77,21.23
1770,594,171,1,37392.19,27.65
1771,594,163,5,10446.35,91.3
1772,595,416,5,15968.42,87.03
1773,596,153,4,25823.74,4.07
1774,596,465,4,13502.36,33.33
1775,596,283,1,12176.86,9.43
1776,596,337,-5,8359.7,89.14
1777,596,52,1,42779.14,36.11
1778,597,55,5,40567.24,24.76
1779,597,136,3,17075.61,64.85
1780,597,82,5,45878.07,10.39
1781,597,303,1,19687.95,72.87
1782,597,482,2,42594.15,95.73
1783,598,123,3,35971.6,72.99
1784,598,209,2,48926.69,23.79
1785,598,3,4,29839.48,66.69
1786,598,349,2,30040.39,29.27
1787,598,268,2,27755.57,59.08
1788,599,148,1,9813.3,25.5
1789,599,138,5,25797.51,97.78
1790,599,128,4,42312.09,74.68
1791,599,316,2,2176.37,81.44
1792,599,439,5,49265.28,67.1
1793,600,365,2,39171.06,74.49
1794,600,21,1,17647.14,13.3
1795,601,142,1,25784.77,65.19
1796,601,492,1,8582.33,1.38
1797,602,175,2,35896.17,14.7
1798,603,445,3,10426.95,41.11
1799,604,349,2,30040.39,35.32
1800,604,141,2,46694.2,94.91
1801,604,228,4,5954.08,0.31
1802,604,340,4,17244.35,78.14
1803,604,104,1,16463.2,52.43
1804,605,212,3,38326.07,27.93
1805,605,57,4,8021.44,47.32
1806,606,34,2,49223.84,68.84
1807,606,301,3,26890.76,96.35
1808,606,233,3,28169.98,22.06
1809,606,179,-2,36183.57,23.44
1810,606,156,4,33722.94,98.65
1811,607,261,3,39199.05,52.2
1812,607,329,1,17975.31,65.83
1813,607,479,3,10415.88,2.03
1814,607,75,5,7006.09,10.71
1815,607,57,3,8021.44,24.43
1816,608,439,5,49265.28,62.75
1817,608,315,-5,28678.43,95.86
1818,608,295,3,33889.25,76.97
1819,608,410,4,18019.69,0.15
1820,608,474,2,45909.75,73.26
1821,609,129,5,13795.11,40.2
1822,609,357,5,38378.79,35.69
1823,609,412,4,1562.24,19.63
1824,609,140,2,47274.71,85.78
1825,610,242,5,30864.32,22.76
1826,610,389,-5,15818.94,7.63
1827,610,124,5,48621.75,23.13
1828,611,105,4,21363.19,99.6
1829,612,53,5,39611.71,13.57
1830,613,112,1,38177.92,1.17
1831,613,190,5,47706.34,99.13
1832,614,456,3,4010.59,61.18
1833,614,231,1,44152.32,79.11
1834,614,458,5,19928.01,93.83
1835,614,108,2,18229.23,68.9
1836,614,48,5,28268.14,75.73
1837,615,475,4,25305.81,21.64
1838,616,455,5,49219.96,92.48
1839,616,170,-3,14452.75,69.64
1840,616,52,3,42779.14,55.63
1841,616,46,-2,9943.86,9.75
1842,617,11,2,7501.86,4.52
1843,617,342,2,5249.76,20.91
1844,617,141,2,46694.2,6.13
1845,617,99,4,9636.06,13.45
1846,617,89,1,4372.14,72.41
1847,618,322,3,28679.51,43.18
1848,618,388,1,21805.65,15.91
1849,618,451,-4,37847.2,37.45
1850,619,90,1,39341.98,15.75
1851,619,351,1,39211.7,10.84
1852,619,432,2,10563.25,16.62
1853,619,458,5,19928.01,88.38
1854,619,216,5,33659.34,93.21
1855,620,169,5,27205.22,56.73
1856,620,454,4,40042.47,61.09
1857,620,232,4,42002.59,26.02
1858,620,81,2,41974.9,79.83
1859,620,425,1,39612.94,29.55
1860,621,239,1,42350.2,12.68
1861,621,475,1,25305.81,70.03
1862,621,47,1,31434.64,39.46
1863,621,448,5,18533.14,81.67
1864,621,298,1,30743.94,53.9
1865,622,410,2,18019.69,50.84
1866,622,65,5,10788.21,7.42
1867,623,283,1,12176.86,33.21
1868,623,43,2,37315.66,4.4
1869,623,174,4,11361.02,20.53
1870,623,269,2,19451.2,8.94
1871,623,276,2,42989.47,7.14
1872,624,42,2,12241.49,99.28
1873,624,378,-3,497.66,76.55
1874,624,390,1,11757.2,69.09
1875,624,165,1,38622.29,16.49
1876,624,236,5,34273.85,68.8
1877,625,488,5,34069.71,5.72
1878,625,413,-5,38365.42,14.98
1879,625,51,3,18500.01,67.22
1880,625,225,5,30287.98,75.25
1881,626,82,2,45878.07,57.64
1882,626,44,4,31697.91,52.22
1883,626,280,1,28236.14,82.44
1884,627,257,1,41749.06,46.89
1885,627,319,5,11923.61,2.63
1886,627,404,5,36249.1,66.2
1887,628,194,3,22803.44,72.39
1888,628,177,3,43932.14,40.52
1889,629,63,3,39603.93,99.07
1890,629,121,3,27745.67,36.62
1891,629,212,2,38326.07,37.53
1892,629,77,1,38179.53,3.94
1893,629,409,4,44244.16,20.79
1894,630,309,4,9436.22,78.65
1895,630,439,1,49265.28,77.86
1896,630,315,5,28678.43,6.45
1897,630,286,3,40633.62,92.81
1898,631,130,5,29631.24,73.85
1899,631,428,3,189.72,25.87
1900,631,271,2,13493.5,47.36
1901,631,64,2,25473.58,37.81
1902,632,271,1,13493.5,24.22
1903,632,332,1,38136.48,40.01
1904,633,372,5,19210.68,66.7
1905,633,88,3,30779.0,15.86
1906,633,268,2,27755.57,75.65
1907,634,189,5,440.82,10.41
1908,634,370,3,5234.96,87.34
1909,635,150,2,19755.8,75.03
1910,635,485,3,24138.75,4.23
1911,635,324,4,16172.63,72.11
1912,635,200,3,22329.59,68.32
1913,636,99,1,9636.06,46.98
1914,636,492,3,8582.33,27.98
1915,636,444,3,21437.54,96.0
1916,637,259,2,2779.45,36.84
1917,637,470,5,20417.8,51.87
1918,637,471,3,8032.72,97.25
1919,637,12,4,27462.99,69.72
1920,637,396,3,15012.15,68.68
1921,638,437,3,47587.94,91.65
1922,639,497,3,43388.14,52.62
1923,639,392,5,26842.63,70.89
1924,640,373,1,45705.99,71.13
1925,640,114,4,25935.49,72.13
1926,640,414,1,12133.52,60.65
1927,640,73,2,28563.93,9.14
1928,641,253,2,34645.16,32.3
1929,641,111,2,1716.03,40.66
1930,642,371,1,2297.49,91.81
1931,643,390,3,11757.2,9.53
1932,643,259,5,2779.45,77.89
1933,643,255,5,15792.79,1.07
1934,643,389,2,15818.94,2.66
1935,643,493,1,37071.85,33.46
1936,644,58,5,16984.52,1.31
1937,644,282,4,42404.62,63.68
1938,644,66,4,7831.76,28.36
1939,644,429,5,46059.81,72.48
1940,645,470,2,20417.8,60.97
1941,645,2,3,10875.97,5.79
1942,645,452,3,20989.74,80.85
1943,645,318,5,17493.99,57.5
1944,646,277,3,34795.09,39.7
1945,647,176,2,48897.74,40.73
1946,647,430,2,37292.63,15.77
1947,647,14,2,32770.18,50.59
1948,647,301,1,26890.76,27.5
1949,648,215,3,49674.82,69.54
1950,648,40,3,1140.74,53.61
1951,648,48,1,28268.14,63.05
1952,649,122,4,44223.9,96.63
1953,649,253,1,34645.16,9.6
1954,649,480,2,45584.62,84.65
1955,650,484,2,33151.54,5.54
1956,651,185,4,32449.44,8.84
1957,651,200,1,22329.59,68.49
1958,652,165,2,38622.29,17.55
1959,653,131,3,45109.84,81.74
1960,653,460,5,28373.04,43.62
1961,654,249,4,32529.73,56.14
1962,655,319,5,11923.61,29.04
1963,655,108,1,18229.23,30.4
1964,656,3,2,29839.48,23.74
1965,656,407,5,32399.19,52.86
1966,656,271,4,13493.5,23.37
1967,656,230,3,26729.14,12.41
1968,656,400,1,31551.85,45.15
1969,657,311,1,24799.0,99.32
1970,658,363,5,32936.81,1.58
1971,658,34,4,49223.84,58.29
1972,658,412,2,1562.24,59.79
1973,658,149,5,38243.77,62.6
1974,658,147,5,20222.38,37.59
1975,659,426,5,28142.67,74.6
1976,659,283,4,12176.86,52.22
1977,659,329,2,17975.31,36.62
1978,660,327,2,34765.71,10.29
1979,660,488,1,34069.71,88.73
1980,660,292,5,15663.33,97.49
1981,660,128,2,42312.09,89.05
1982,661,95,2,9195.67,14.13
1983,662,207,1,33123.45,69.97
1984,662,289,5,13011.04,39.8
1985,662,287,1,17814.94,41.77
1986,662,492,1,8582.33,17.39
1987,663,159,2,26259.19,22.04
1988,663,288,5,20040.93,65.02
1989,664,71,1,37451.97,98.09
1990,664,337,1,8359.7,96.0
1991,664,460,1,28373.04,90.22
1992,664,288,5,20040.93,34.13
1993,664,388,5,21805.65,78.41
1994,665,303,2,19687.95,26.6
1995,665,391,5,5372.32,37.83
1996,665,184,4,9721.29,92.35
1997,665,279,-2,16361.72,48.19
1998,666,51,2,18500.01,80.72
1999,666,345,3,31441.19,98.05
2000,666,426,1,28142.67,19.2
2001,666,352,3,25029.17,14.9
2002,667,408,3,4477.31,4.06
2003,667,396,1,15012.15,16.42
2004,667,160,-2,28671.26,66.77
2005,667,436,5,39979.81,39.07
2006,667,261,4,39199.05,5.52
2007,668,258,2,7083.53,33.48
2008,668,104,1,16463.2,6.62
2009,668,39,5,28830.38,64.83
2010,668,42,1,12241.49,60.65
2011,669,28,2,22736.92,52.18
2012,669,233,5,28169.98,64.21
2013,669,209,2,48926.69,36.84
2014,670,139,4,13446.84,59.88
2015,670,9,4,48204.91,71.43
2016,670,459,4,43685.97,72.6
2017,671,344,-3,522.89,79.87
2018,671,67,4,41772.48,82.6
2019,671,306,4,7153.79,98.2
2020,671,71,5,37451.97,60.18
2021,672,12,5,27462.99,26.28
2022,672,204,2,3281.62,45.39
2023,672,480,1,45584.62,95.42
2024,673,184,2,9721.29,91.58
2025,673,367,4,21523.3,54.47
2026,673,477,1,17278.03,20.49
2027,674,348,1,7077.53,0.05
2028,674,53,1,39611.71,42.19
2029,675,343,5,40687.06,34.5
2030,675,163,1,10446.35,44.75
2031,675,68,5,18898.32,26.46
2032,675,240,1,31572.01,16.87
2033,675,254,5,34252.99,14.09
2034,676,151,1,25505.21,28.48
2035,676,262,1,47063.03,20.49
2036,676,23,3,28747.59,39.84
2037,676,499,5,28513.24,14.18
2038,677,380,5,24718.7,18.66
2039,677,405,1,8723.08,63.91
2040,677,256,4,46450.86,58.9
2041,677,342,2,5249.76,19.34
2042,678,477,5,17278.03,82.97
2043,678,499,5,28513.24,75.79
2044,678,215,2,49674.82,53.94
2045,678,88,1,30779.0,17.72
2046,678,294,3,2329.68,33.85
2047,679,385,4,4742.03,58.86
2048,679,231,4,44152.32,92.71
2049,679,492,1,8582.33,70.01
2050,679,379,4,37004.84,49.65
2051,679,12,4,27462.99,80.76
2052,680,187,1,44862.43,14.36
2053,681,93,3,5272.83,15.92
2054,681,115,4,10807.06,65.96
2055,682,398,3,39711.11,44.73
2056,683,352,3,25029.17,15.03
2057,684,268,2,27755.57,57.06
2058,685,291,4,14842.07,95.49
2059,685,204,5,3281.62,77.26
2060,685,497,3,43388.14,62.34
2061,686,148,2,9813.3,91.86
2062,686,402,3,22227.22,95.14
2063,686,280,2,28236.14,54.23
2064,686,445,5,10426.95,25.08
2065,686,9,3,48204.91,29.81
2066,687,173,5,29382.84,64.73
2067,687,434,3,48458.18,62.61
2068,687,377,5,38699.02,81.03
2069,687,313,1,11104.42,44.14
2070,687,263,3,19065.63,23.53
2071,688,206,5,19185.73,65.67
2072,688,230,1,26729.14,45.2
2073,688,200,4,22329.59,96.35
2074,688,245,1,33734.24,66.37
2075,688,101,4,44742.41,53.22
2076,689,278,5,48439.39,50.58
2077,689,77,2,38179.53,12.95
2078,689,439,5,49265.28,49.39
2079,689,320,1,39263.98,53.21
2080,690,1,2,6383.6,69.55
2081,690,205,1,20502.46,86.78
2082,690,330,4,21539.19,61.95
2083,690,96,4,22938.21,3.06
2084,690,350,1,10351.74,89.98
2085,691,399,3,49130.11,26.83
2086,691,383,2,36930.32,39.32
2087,692,202,5,15477.66,63.83
2088,692,101,2,44742.41,73.94
2089,692,72,3,48283.27,83.03
2090,692,181,2,37475.26,19.46
2091,692,424,5,15158.08,34.02
2092,693,134,3,24198.95,76.15
2093,693,41,4,34511.54,94.5
2094,694,86,4,22909.97,22.17
2095,694,496,2,31756.4,60.79
2096,694,295,3,33889.25,86.05
2097,694,88,5,30779.0,71.06
2098,695,188,4,4859.72,95.63
2099,695,14,5,32770.18,60.99
2100,695,488,4,34069.71,28.73
2101,696,115,3,10807.06,12.0
2102,696,4,5,39945.84,7.45
2103,696,100,1,6311.3,59.9
2104,697,25,5,38144.23,33.36
2105,697,102,2,24926.42,3.77
2106,698,108,1,18229.23,45.37
2107,698,202,3,15477.66,20.23
2108,698,158,2,38830.49,36.61
2109,699,419,4,11018.57,95.06
2110,699,215,1,49674.82,42.63
2111,700,24,5,41490.09,84.66
2112,700,9,1,48204.91,76.98
2113,700,492,1,8582.33,35.39
2114,701,197,1,18153.06,52.37
2115,701,316,5,2176.37,73.25
2116,701,271,2,13493.5,0.67
2117,701,486,3,13916.56,84.47
2118,702,286,2,40633.62,93.52
2119,702,439,5,49265.28,80.94
2120,702,393,4,42638.86,95.55
2121,702,179,5,36183.57,79.23
2122,702,206,4,19185.73,27.95
2123,703,71,3,37451.97,98.32
2124,703,253,3,34645.16,33.95
2125,704,217,3,49286.21,84.16
2126,704,494,3,17828.64,12.89
2127,704,187,5,44862.43,96.76
2128,704,408,4,4477.31,2.54
2129,704,444,1,21437.54,4.29
2130,705,191,5,34669.15,23.21
2131,705,328,2,223.41,87.74
2132,705,118,1,27154.35,86.85
2133,706,107,1,39594.74,48.05
2134,707,105,2,21363.19,28.39
2135,707,325,3,31656.86,52.48
2136,707,218,4,27880.23,62.0
2137,707,285,4,46027.57,96.31
2138,707,378,2,497.66,89.89
2139,708,369,4,25030.54,0.64
2140,708,487,3,12091.07,98.48
2141,708,150,2,19755.8,28.79
2142,708,330,1,21539.19,80.54
2143,709,363,1,32936.81,19.04
2144,709,279,1,16361.72,60.66
2145,710,321,3,14126.14,5.9
2146,711,454,1,40042.47,41.54
2147,712,82,4,45878.07,53.25
2148,712,105,4,21363.19,70.62
2149,712,368,4,31413.89,18.07
2150,712,284,3,49535.96,32.08
2151,713,288,4,20040.93,15.48
2152,713,322,5,28679.51,32.54
2153,713,137,5,49402.37,81.67
2154,714,196,2,43669.44,39.25
2155,714,461,5,39308.71,71.83
2156,714,337,1,8359.7,17.55
2157,714,284,4,49535.96,19.83
2158,715,475,5,25305.81,95.67
2159,715,290,1,38639.88,17.25
2160,716,490,4,28644.92,95.53
2161,716,291,4,14842.07,65.72
2162,716,466,5,15222.44,30.32
2163,716,315,5,28678.43,23.65
2164,716,110,2,38947.92,36.37
2165,717,405,5,8723.08,55.59
2166,717,296,3,8090.77,12.22
2167,718,378,2,497.66,39.31
2168,718,381,2,20560.8,57.1
2169,718,452,3,20989.74,57.76
2170,718,253,4,34645.16,72.5
2171,719,458,5,19928.01,86.06
2172,719,229,-4,10305.21,57.1
2173,720,36,2,485.72,59.59
2174,720,83,5,30805.88,71.88
2175,720,29,2,38864.1,89.54
2176,720,170,3,14452.75,95.12
2177,721,125,1,17291.29,36.43
2178,721,67,1,41772.48,17.33
2179,721,77,1,38179.53,55.42
2180,721,15,5,20749.3,68.6
2181,721,416,4,15968.42,50.59
2182,722,225,3,30287.98,35.74
2183,722,179,2,36183.57,39.43
2184,722,351,1,39211.7,92.25
2185,722,108,1,18229.23,27.81
2186,722,355,3,3469.88,38.79
2187,723,418,5,8860.28,57.39
2188,724,236,1,34273.85,87.18
2189,725,447,5,13323.72,86.76
2190,725,373,1,45705.99,64.29
2191,726,399,5,49130.11,66.4
2192,726,475,1,25305.81,47.8
2193,727,99,1,9636.06,99.22
2194,727,30,1,30930.13,59.35
2195,727,314,1,8493.63,11.52
2196,727,422,4,35264.35,15.09
2197,727,101,2,44742.41,15.74
2198,728,210,2,11560.24,60.58
2199,728,239,1,42350.2,38.26
2200,728,386,1,22977.06,18.07
2201,728,339,1,3989.14,3.19
2202,729,371,5,2297.49,93.24
2203,729,176,2,48897.74,74.68
2204,730,19,5,29364.61,38.03
2205,730,151,2,25505.21,66.03
2206,731,334,3,49592.73,10.36
2207,731,449,3,13243.7,9.01
2208,731,341,1,3634.33,68.3
2209,731,416,5,15968.42,33.72
2210,732,296,3,8090.77,15.01
2211,733,193,5,14822.38,84.69
2212,733,66,3,7831.76,83.96
2213,733,9,1,48204.91,73.6
2214,734,413,2,38365.42,56.89
2215,735,66,5,7831.76,1.71
2216,735,399,1,49130.11,45.37
2217,735,356,2,47439.13,42.39
2218,736,282,3,42404.62,76.26
2219,736,168,2,46691.65,2.7
2220,736,277,1,34795.09,77.85
2221,737,73,4,28563.93,42.25
2222,738,315,2,28678.43,27.79
2223,738,83,2,30805.88,6.15
2224,738,246,1,12124.34,86.2
2225,739,212,2,38326.07,86.0
2226,740,333,3,23033.13,86.41
2227,740,484,1,33151.54,71.03
2228,740,462,3,24330.68,5.86
2229,740,55,1,40567.24,90.8
2230,740,176,4,48897.74,56.44
2231,741,189,3,440.82,37.09
2232,741,217,5,49286.21,99.8
2233,741,458,3,19928.01,84.35
2234,741,403,2,47119.8,84.16
2235,742,429,3,46059.81,0.27
2236,742,415,1,39889.8,76.92
2237,743,63,4,39603.93,10.04
2238,743,20,4,33300.49,94.32
2239,743,107,4,39594.74,51.63
2240,743,14,-5,32770.18,9.74
2241,743,413,3,38365.42,14.81
2242,744,445,1,10426.95,70.43
2243,745,44,4,31697.91,24.65
2244,745,101,4,44742.41,33.21
2245,745,261,1,39199.05,28.77
2246,745,22,5,42379.01,49.2
2247,746,411,2,19480.23,19.66
2248,746,206,1,19185.73,18.17
2249,747,441,4,10356.97,59.62
2250,747,271,-4,13493.5,12.05
2251,747,347,1,29519.74,99.98
2252,747,182,2,30178.87,15.66
2253,747,229,4,10305.21,83.83
2254,748,224,3,36256.78,52.46
2255,748,422,2,35264.35,47.5
2256,748,77,1,38179.53,26.6
2257,748,41,4,34511.54,31.06
2258,749,321,1,14126.14,5.06
2259,749,302,5,13191.43,46.74
2260,749,13,3,22740.4,74.9
2261,750,300,5,40455.62,71.49
2262,750,121,3,27745.67,31.5
2263,750,279,1,16361.72,17.21
2264,751,313,1,11104.42,29.76
2265,751,312,5,24486.11,92.93
2266,751,257,4,41749.06,52.92
2267,752,328,2,223.41,43.9
2268,752,115,1,10807.06,38.22
2269,752,332,5,38136.48,10.21
2270,752,34,4,49223.84,14.84
2271,753,147,4,20222.38,24.82
2272,753,488,2,34069.71,43.69
2273,753,26,2,7248.25,96.7
2274,753,249,5,32529.73,58.29
2275,754,313,4,11104.42,6.7
2276,755,85,-2,6180.23,46.73
2277,755,453,5,19800.74,90.41
2278,755,221,2,42482.11,41.07
2279,756,339,1,3989.14,66.04
2280,756,341,3,3634.33,93.09
2281,757,484,3,33151.54,75.09
2282,757,499,5,28513.24,50.45
2283,757,410,5,18019.69,14.66
2284,757,43,1,37315.66,44.45
2285,757,121,1,27745.67,53.75
2286,758,494,1,17828.64,85.14
2287,758,149,5,38243.77,89.42
2288,758,476,3,29742.78,16.07
2289,758,339,1,3989.14,88.02
2290,758,261,3,39199.05,73.74
2291,759,293,5,23860.51,93.25
2292,759,226,5,29420.43,81.19
2293,760,277,4,34795.09,66.66
2294,760,24,2,41490.09,38.02
2295,760,215,1,49674.82,40.32
2296,761,479,2,10415.88,49.97
2297,762,139,4,13446.84,50.47
2298,762,406,4,44182.85,39.21
2299,762,85,4,6180.23,5.0
2300,762,308,1,45966.13,22.93
2301,762,344,1,522.89,79.05
2302,763,217,4,49286.21,64.23
2303,763,58,2,16984.52,67.42
2304,763,182,5,30178.87,33.33
2305,763,219,4,48617.28,77.9
2306,763,23,4,28747.59,85.9
2307,764,94,5,16993.51,70.2
2308,764,150,3,19755.8,37.63
2309,764,328,5,223.41,26.48
2310,764,24,5,41490.09,26.56
2311,765,160,2,28671.26,10.22
2312,765,78,2,21929.88,93.34
2313,765,34,5,49223.84,82.55
2314,765,228,4,5954.08,54.67
2315,765,6,1,2714.71,57.39
2316,766,137,4,49402.37,50.18
2317,766,274,5,15302.43,43.59
2318,767,203,5,37315.64,57.58
2319,767,246,-4,12124.34,83.3
2320,767,78,1,21929.88,21.45
2321,768,301,2,26890.76,75.55
2322,769,328,2,223.41,10.8
2323,769,418,2,8860.28,40.76
2324,769,84,1,7561.03,98.1
2325,769,421,1,40140.98,32.12
2326,769,448,5,18533.14,33.25
2327,770,466,2,15222.44,95.61
2328,771,254,1,34252.99,42.89
2329,771,75,1,7006.09,69.7
2330,771,135,-3,3089.66,56.72
2331,772,433,4,36048.64,93.14
2332,772,33,1,33956.46,12.68
2333,772,241,3,22854.88,57.32
2334,772,387,5,31897.06,54.67
2335,773,444,4,21437.54,55.12
2336,774,140,1,47274.71,41.37
2337,775,404,2,36249.1,62.25
2338,776,321,5,14126.14,66.32
2339,776,193,5,14822.38,24.9
2340,776,485,5,24138.75,61.85
2341,776,136,4,17075.61,50.67
2342,777,160,3,28671.26,26.12
2343,777,353,3,46702.83,4.93
2344,777,457,1,29792.88,72.24
2345,777,444,2,21437.54,68.75
2346,777,47,4,31434.64,24.64
2347,778,456,1,4010.59,7.86
2348,778,356,1,47439.13,59.6
2349,778,23,5,28747.59,20.71
2350,778,180,3,8871.86,97.59
2351,779,52,5,42779.14,37.24
2352,779,264,1,13471.8,0.77
2353,780,305,5,5981.3,13.59
2354,781,498,3,42726.56,99.86
2355,781,298,3,30743.94,74.06
2356,781,129,5,13795.11,43.13
2357,781,92,4,39447.15,78.92
2358,781,25,3,38144.23,82.02
2359,782,162,3,30612.76,44.31
2360,782,217,5,49286.21,57.12
2361,782,443,3,2576.81,96.48
2362,783,401,-5,40656.08,13.09
2363,783,260,3,38473.38,40.44
2364,784,402,2,22227.22,33.65
2365,784,67,3,41772.48,39.65
2366,784,438,3,8129.13,34.7
2367,784,325,-1,31656.86,93.19
2368,785,83,2,30805.88,18.1
2369,785,439,4,49265.28,88.14
2370,785,96,4,22938.21,13.43
2371,785,61,3,7157.28,39.01
2372,786,41,2,34511.54,98.35
2373,787,191,5,34669.15,25.12
2374,788,328,-5,223.41,47.46
2375,788,199,5,22147.84,48.12
2376,788,31,4,24334.52,12.79
2377,788,4,1,39945.84,59.55
2378,788,390,3,11757.2,78.56
