order_id,customer_id,order_date,status,region_code
921,101.0,2026-03-23 22:38:07,DELIVERED,NORTH
922,342.0,2025-09-30 01:54:03,DELIVERED,EAST
923,282.0,2024-12-05 05:29:35,RETURNED,SOUTH
924,557.0,2025-07-09 02:16:14,PLACED,EAST
925,355.0,2026-02-22 10:46:17,CANCELLED,WEST
926,13.0,2025-10-13 02:52:20,RETURNED,SOUTH
927,234.0,2025-04-26 04:33:40,SHIPPED,WEST
928,566.0,2026-07-13 22:12:02,CANCELLED,EAST
929,321.0,2024-08-17 06:15:54,CANCELLED,WEST
930,461.0,2024-09-30 18:09:29,PLACED,EAST
931,132.0,2026-03-09 08:15:36,PLACED,WEST
932,364.0,2025-03-09 21:24:42,CANCELLED,WEST
933,414.0,2025-03-28 03:59:37,RETURNED,EAST
934,24.0,2025-05-02 16:47:25,PLACED,SOUTH
935,339.0,2026-06-17 13:19:33,RETURNED,WEST
936,210.0,2025-05-10 18:05:59,PLACED,WEST
937,112.0,2026-04-18 13:00:05,CANCELLED,EAST
938,107.0,2024-09-10 23:33:23,SHIPPED,NORTH
939,501.0,2026-03-01 12:32:30,SHIPPED,NORTH
940,396.0,2025-06-17 08:03:07,SHIPPED,EAST
941,72.0,2026-05-06 10:35:21,DELIVERED,NORTH
942,421.0,2025-09-20 23:40:59,PLACED,SOUTH
943,490.0,2024-09-08 20:27:51,CANCELLED,SOUTH
944,211.0,2025-03-04 20:57:20,CANCELLED,SOUTH
945,318.0,2025-07-21 02:49:13,RETURNED,WEST
946,8.0,2024-11-01 22:16:25,CANCELLED,NORTH
947,253.0,2024-10-23 04:50:10,RETURNED,WEST
948,590.0,2026-01-10 22:48:11,PLACED,EAST
949,468.0,2026-05-18 22:41:00,DELIVERED,WEST
950,180.0,2025-02-18 13:41:26,SHIPPED,WEST
951,188.0,2025-04-02 03:03:00,PLACED,WEST
952,45.0,2025-09-02 19:08:00,SHIPPED,EAST
953,551.0,2025-06-06 19:09:53,PLACED,SOUTH
954,422.0,2025-08-31 22:16:21,RETURNED,NORTH
955,79.0,2024-12-30 09:57:34,RETURNED,EAST
956,169.0,2026-01-11 21:21:37,RETURNED,NORTH
957,75.0,2024-12-29 19:09:03,CANCELLED,WEST
958,409.0,2025-11-07 19:40:01,CANCELLED,NORTH
959,UNKNOWN,2024-09-03 14:47:51,SHIPPED,EAST
960,476.0,2024-10-13 07:41:58,PLACED,NORTH
961,249.0,2025-10-07 05:12:45,CANCELLED,SOUTH
962,286.0,2026-02-07 05:17:01,SHIPPED,NORTH
963,182.0,2025-11-20 23:10:09,RETURNED,WEST
964,12.0,2025-09-04 06:26:16,SHIPPED,WEST
965,222.0,2024-09-26 12:26:26,RETURNED,SOUTH
966,49.0,2025-07-31 02:17:23,RETURNED,NORTH
967,316.0,2026-02-02 19:52:42,RETURNED,NORTH
968,UNKNOWN,2026-01-06 07:36:16,SHIPPED,SOUTH
969,245.0,2025-11-02 04:02:15,PLACED,WEST
970,UNKNOWN,2026-07-15 19:09:39,SHIPPED,NORTH
971,99.0,2026-03-24 14:59:19,SHIPPED,SOUTH
972,UNKNOWN,2026-01-20 09:58:13,DELIVERED,EAST
973,195.0,2025-02-28 11:43:03,RETURNED,WEST
974,124.0,2025-06-17 03:00:52,PLACED,EAST
975,16.0,2025-11-05 07:50:39,DELIVERED,NORTH
976,470.0,2026-05-09 22:15:28,DELIVERED,EAST
977,UNKNOWN,2025-03-23 05:55:57,CANCELLED,EAST
978,512.0,2025-02-07 02:34:20,PLACED,SOUTH
979,98.0,2025-09-01 12:09:38,CANCELLED,SOUTH
980,326.0,2025-10-10 03:35:42,CANCELLED,NORTH
981,600.0,2025-11-16 12:16:16,RETURNED,SOUTH
982,14.0,2025-04-21 06:27:45,RETURNED,NORTH
983,439.0,2026-07-10 12:39:18,RETURNED,NORTH
984,384.0,2024-10-29 04:11:11,SHIPPED,SOUTH
985,39.0,2025-11-09 13:21:12,RETURNED,WEST
986,337.0,2025-09-30 10:25:21,DELIVERED,NORTH
987,425.0,2025-08-09 23:40:03,DELIVERED,NORTH
988,340.0,2025-08-28 02:10:35,SHIPPED,NORTH
989,255.0,2026-02-06 19:08:49,SHIPPED,WEST
990,188.0,2025-11-23 04:50:16,PLACED,NORTH
991,72.0,2025-08-11 00:43:30,PLACED,SOUTH
992,129.0,2025-08-06 23:06:24,RETURNED,SOUTH
993,81.0,2026-04-09 00:00:14,CANCELLED,EAST
994,203.0,2024-12-07 03:52:19,SHIPPED,SOUTH
995,591.0,2026-06-06 18:50:35,SHIPPED,EAST
996,493.0,2025-11-05 18:18:18,DELIVERED,WEST
997,483.0,2025-01-17 04:24:14,RETURNED,WEST
998,494.0,2026-01-21 19:10:43,CANCELLED,WEST
999,308.0,2025-03-03 01:14:53,SHIPPED,SOUTH
1000,475.0,2024-12-17 18:17:35,DELIVERED,WEST
